product_id;category;sub_category;product_name;price
OFF-AR-10004260;Office Supplies;Art;Boston 1799 Powerhouse Electric Pencil Sharpener;25.98
OFF-EN-10004773;Office Supplies;Envelopes;Staple envelope;49.57
OFF-BI-10001787;Office Supplies;Binders;Wilson Jones Four-Pocket Poly Binders;5.23
OFF-ST-10002957;Office Supplies;Storage;Sterilite Show Offs Storage Containers;10.56
OFF-FA-10001883;Office Supplies;Fasteners;Alliance Super-Size Bands, Assorted Sizes;23.34
TEC-PH-10001644;Technology;Phones;BlueLounge Milo Smartphone Stand, White/Metallic;89.97
OFF-LA-10000407;Office Supplies;Labels;Avery White Multi-Purpose Labels;14.94
TEC-AC-10000420;Technology;Accessories;Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning;209.97
OFF-EN-10004846;Office Supplies;Envelopes;Letter or Legal Size Expandable Poly String Tie Envelopes;5.32
OFF-SU-10003567;Office Supplies;Supplies;Stiletto Hand Letter Openers;15.36
OFF-ST-10002301;Office Supplies;Storage;Tennsco Commercial Shelving;16.27
TEC-PH-10003095;Technology;Phones;Samsung HM1900 Bluetooth Headset;35.12
TEC-PH-10004912;Technology;Phones;Cisco SPA112 2 Port Phone Adapter;131.88
OFF-AR-10000799;Office Supplies;Art;Col-Erase Pencils with Erasers;18.24
OFF-PA-10004609;Office Supplies;Paper;Xerox 221;20.74
TEC-PH-10003171;Technology;Phones;Plantronics Encore H101 Dual Earpieces Headset;35.96
OFF-AP-10000595;Office Supplies;Appliances;Disposable Triple-Filter Dust Bags;8.74
TEC-AC-10003399;Technology;Accessories;Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive;36.24
TEC-MA-10002428;Technology;Machines;Fellowes Powershred HS-440 4-Sheet High Security Shredder;371.98
TEC-PH-10001128;Technology;Phones;Motorola Droid Maxx;299.98
OFF-PA-10001033;Office Supplies;Paper;Xerox 1893;40.99
TEC-AC-10000474;Technology;Accessories;Kensington Expert Mouse Optical USB Trackball for PC or Mac;94.99
FUR-FU-10002963;Furniture;Furnishings;Master Caster Door Stop, Gray;2.03
FUR-FU-10000193;Furniture;Furnishings;Tenex Chairmats For Use with Hard Floors;25.98
OFF-BI-10000962;Office Supplies;Binders;"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""";9.76
OFF-AP-10002867;Office Supplies;Appliances;Fellowes Command Center 5-outlet power strip;67.84
FUR-BO-10002916;Furniture;Bookcases;"Rush Hierlooms Collection 1"" Thick Stackable Bookcases";170.98
FUR-TA-10004152;Furniture;Tables;"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf";70.56
FUR-FU-10000672;Furniture;Furnishings;"Executive Impressions 10"" Spectator Wall Clock";35.28
FUR-BO-10002598;Furniture;Bookcases;Hon Metal Bookcases, Putty;113.57
OFF-ST-10004950;Office Supplies;Storage;Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost;15.51
OFF-PA-10004610;Office Supplies;Paper;Xerox 1900;6.85
FUR-FU-10000320;Furniture;Furnishings;OIC Stacking Trays;5.34
FUR-CH-10003535;Furniture;Chairs;Global Armless Task Chair, Royal Blue;109.76
FUR-FU-10003919;Furniture;Furnishings;Eldon Executive Woodline II Cherry Finish Desk Accessories;32.71
OFF-PA-10000174;Office Supplies;Paper;"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book";16.45
FUR-FU-10002703;Furniture;Furnishings;"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""";51.56
TEC-PH-10002415;Technology;Phones;Polycom VoiceStation 500 Conference phone;471.92
OFF-AR-10000657;Office Supplies;Art;Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box;3.44
OFF-PA-10004996;Office Supplies;Paper;"Speediset Carbonless Redi-Letter 7"" x 8 1/2""";16.5
OFF-PA-10003363;Office Supplies;Paper;Xerox 204;12.96
TEC-AC-10002305;Technology;Accessories;KeyTronic E03601U1 - Keyboard - Beige;36
TEC-AC-10000990;Technology;Accessories;Imation Bio 2GB USB Flash Drive Imation Corp;393.54
FUR-BO-10001608;Furniture;Bookcases;Hon Metal Bookcases, Black;127.76
FUR-BO-10000112;Furniture;Bookcases;Bush Birmingham Collection Bookcase, Dark Cherry;825.17
TEC-PH-10004120;Technology;Phones;AT&T 1080 Phone;109.59
OFF-BI-10003476;Office Supplies;Binders;Avery Metallic Poly Binders;3.44
TEC-MA-10002859;Technology;Machines;Ativa MDM8000 8-Sheet Micro-Cut Shredder;287.97
OFF-AP-10001947;Office Supplies;Appliances;Acco 6 Outlet Guardian Premium Plus Surge Suppressor;18.32
OFF-LA-10001982;Office Supplies;Labels;Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set;7.5
TEC-PH-10003484;Technology;Phones;Ooma Telo VoIP Home Phone System;201.58
OFF-PA-10000007;Office Supplies;Paper;"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""";11.52
OFF-PA-10000552;Office Supplies;Paper;Xerox 200;10.37
TEC-MA-10001148;Technology;Machines;Okidata MB491 Multifunction Printer;449.1
OFF-AR-10004062;Office Supplies;Art;Staples in misc. colors;20.96
OFF-ST-10000321;Office Supplies;Storage;Akro Stacking Bins;7.89
OFF-AR-10001149;Office Supplies;Art;Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink;3.9
TEC-AC-10002134;Technology;Accessories;Rosewill 107 Normal Keys USB Wired Standard Keyboard;13.48
TEC-PH-10004071;Technology;Phones;PayAnywhere Card Reader;7.99
OFF-PA-10004039;Office Supplies;Paper;Xerox 1882;44.78
TEC-AC-10002550;Technology;Accessories;Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 30/Pack;25.49
OFF-AR-10001725;Office Supplies;Art;Boston Home & Office Model 2000 Electric Pencil Sharpeners;23.65
OFF-AR-10004269;Office Supplies;Art;Newell 31;4.13
OFF-BI-10003007;Office Supplies;Binders;"Premium Transparent Presentation Covers, No Pattern/Clear, 8 1/2"" x 11""";58.17
OFF-PA-10002195;Office Supplies;Paper;Xerox 1966;4.06
OFF-SU-10002522;Office Supplies;Supplies;Acme Kleen Earth Office Shears;3.1
TEC-AC-10004859;Technology;Accessories;Maxell Pro 80 Minute CD-R, 10/Pack;27.97
TEC-AC-10002558;Technology;Accessories;Imation Swivel Flash Drive USB flash drive - 8 GB;9.1
FUR-FU-10001731;Furniture;Furnishings;Acrylic Self-Standing Desk Frames;4.27
OFF-SU-10004782;Office Supplies;Supplies;"Elite 5"" Scissors";13.52
OFF-SU-10000432;Office Supplies;Supplies;Acco Side-Punched Conventional Columnar Pads;5.55
OFF-LA-10004409;Office Supplies;Labels;Avery 492;4.61
OFF-ST-10001031;Office Supplies;Storage;Adjustable Personal File Tote;32.56
OFF-LA-10000476;Office Supplies;Labels;Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll;8.26
OFF-AR-10002987;Office Supplies;Art;Prismacolor Color Pencil Set;31.74
TEC-CO-10001571;Technology;Copiers;Sharp 1540cs Digital Laser Copier;439.99
FUR-FU-10003026;Furniture;Furnishings;Eldon Regeneration Recycled Desk Accessories, Black;9.68
OFF-ST-10001034;Office Supplies;Storage;Eldon File Chest Portable File;79.4
TEC-AC-10000521;Technology;Accessories;Verbatim Slim CD and DVD Storage Cases, 50/Pack;11.54
OFF-SU-10003002;Office Supplies;Supplies;Letter Slitter;5.04
TEC-PH-10000730;Technology;Phones;Samsung Galaxy S4 Active;499.99
FUR-CH-10004983;Furniture;Chairs;Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms;434.65
OFF-FA-10001332;Office Supplies;Fasteners;"Acco Banker's Clasps, 5 3/4""-Long";2.3
TEC-AC-10001874;Technology;Accessories;Logitech Wireless Anywhere Mouse MX for PC and Mac;95.98
OFF-BI-10000494;Office Supplies;Binders;Acco Economy Flexible Poly Round Ring Binder;1.04
FUR-TA-10003469;Furniture;Tables;Balt Split Level Computer Training Table;69.38
OFF-AR-10003179;Office Supplies;Art;Dixon Ticonderoga Core-Lock Colored Pencils;14.58
FUR-CH-10003606;Furniture;Chairs;SAFCO Folding Chair Trolley;89.77
FUR-CH-10003298;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal;104.78
OFF-LA-10003537;Office Supplies;Labels;Avery 515;25.06
OFF-PA-10000069;Office Supplies;Paper;TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack;18.98
FUR-FU-10004017;Furniture;Furnishings;"Executive Impressions 13"" Chairman Wall Clock";76.14
OFF-PA-10004733;Office Supplies;Paper;Things To Do Today Spiral Book;19.01
TEC-AC-10004814;Technology;Accessories;Logitech Illuminated Ultrathin Keyboard with Backlighting;170.97
OFF-SU-10002301;Office Supplies;Supplies;Serrated Blade or Curved Handle Hand Letter Openers;6.28
OFF-BI-10004318;Office Supplies;Binders;Ibico EB-19 Dual Function Manual Binding System;51.9
FUR-FU-10004164;Furniture;Furnishings;Eldon 300 Class Desk Accessories, Black;4.95
TEC-AC-10001539;Technology;Accessories;Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology;319.96
TEC-PH-10002789;Technology;Phones;LG Exalt;124.79
OFF-BI-10004828;Office Supplies;Binders;GBC Poly Designer Binding Covers;5.02
OFF-AR-10001770;Office Supplies;Art;Economy #2 Pencils;7.98
FUR-FU-10004904;Furniture;Furnishings;"Eldon ""L"" Workstation Diamond Chairmat";151.96
FUR-FU-10002396;Furniture;Furnishings;DAX Copper Panel Document Frame, 5 x 7 Size;25.16
TEC-AC-10002331;Technology;Accessories;Maxell 74 Minute CDR, 10/Pack;23.47
TEC-AC-10001090;Technology;Accessories;Micro Innovations Wireless Classic Keyboard with Mouse;47.98
FUR-BO-10004218;Furniture;Bookcases;Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order;119.83
TEC-PH-10001619;Technology;Phones;LG G3;156.79
OFF-PA-10000246;Office Supplies;Paper;Riverleaf Stik-Withit Designer Note Cubes;16.1
OFF-PA-10001461;Office Supplies;Paper;HP Office Paper (20Lb. and 87 Bright);26.72
OFF-AR-10004165;Office Supplies;Art;Binney & Smith inkTank Erasable Pocket Highlighter, Chisel Tip, Yellow;4.56
OFF-EN-10001028;Office Supplies;Envelopes;Staple envelope;28.75
TEC-PH-10003535;Technology;Phones;RCA ViSYS 25423RE1 Corded phone;159.98
FUR-FU-10001085;Furniture;Furnishings;3M Polarizing Light Filter Sleeves;22.38
OFF-AR-10003481;Office Supplies;Art;Newell 348;5.25
OFF-PA-10002606;Office Supplies;Paper;Xerox 1928;8.45
FUR-FU-10003731;Furniture;Furnishings;Eldon Expressions Wood and Plastic Desk Accessories, Oak;9.98
OFF-AP-10001962;Office Supplies;Appliances;Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210;8.39
FUR-FU-10003798;Furniture;Furnishings;"Ultra Door Kickplate, 8""H x 34""W";79.12
OFF-AR-10002704;Office Supplies;Art;Boston 1900 Electric Pencil Sharpener;14.98
TEC-AC-10002942;Technology;Accessories;WD My Passport Ultra 1TB Portable External Hard Drive;55.2
TEC-MA-10001016;Technology;Machines;Canon PC170 Desktop Personal Copier;287.91
TEC-AC-10001553;Technology;Accessories;Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack;40.78
FUR-FU-10001215;Furniture;Furnishings;"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock";34.5
OFF-PA-10002499;Office Supplies;Paper;Xerox 1890;97.88
TEC-PH-10003215;Technology;Phones;Jackery Bar Premium Fast-charging Portable Charger;95.84
OFF-LA-10002945;Office Supplies;Labels;Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White;5.04
OFF-AR-10002766;Office Supplies;Art;Prang Drawing Pencil Set;8.34
TEC-PH-10004434;Technology;Phones;Cisco IP Phone 7961G VoIP phone - Dark gray;135.95
FUR-BO-10000711;Furniture;Bookcases;Hon Metal Bookcases, Gray;212.94
OFF-BI-10001120;Office Supplies;Binders;Ibico EPK-21 Electric Binding System;1889.99
OFF-AP-10004655;Office Supplies;Appliances;Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter;2.26
FUR-BO-10004360;Furniture;Bookcases;Rush Hierlooms Collection Rich Wood Bookcases;160.98
TEC-AC-10000199;Technology;Accessories;Kingston Digital DataTraveler 8GB USB 2.0;5.95
TEC-MA-10001127;Technology;Machines;"HP Designjet T520 Inkjet Large Format Printer - 24"" Color";2624.99
OFF-AR-10001227;Office Supplies;Art;Newell 338;8.82
FUR-CH-10000229;Furniture;Chairs;Global Enterprise Series Seating High-Back Swivel/Tilt Chairs;379.37
FUR-BO-10002853;Furniture;Bookcases;O'Sullivan 5-Shelf Heavy-Duty Bookcases;81.94
OFF-PA-10004022;Office Supplies;Paper;Hammermill Color Copier Paper (28Lb. and 96 Bright);9.99
OFF-PA-10004248;Office Supplies;Paper;Xerox 1990;15.84
OFF-PA-10001363;Office Supplies;Paper;Xerox 1933;24.56
OFF-BI-10003876;Office Supplies;Binders;"Green Canvas Binder for 8-1/2"" x 14"" Sheets";64.2
OFF-EN-10004007;Office Supplies;Envelopes;Park Ridge Embossed Executive Business Envelopes;62.28
FUR-BO-10003894;Furniture;Bookcases;Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black;120.67
TEC-MA-10001570;Technology;Machines;Cisco Desktop Collaboration Experience DX650 IP Video Phone;385.8
FUR-FU-10003930;Furniture;Furnishings;Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock;94.43
OFF-PA-10000232;Office Supplies;Paper;Xerox 1975;12.96
OFF-AR-10001972;Office Supplies;Art;Newell 323;3.36
OFF-AR-10004587;Office Supplies;Art;Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606;19.83
OFF-AP-10001366;Office Supplies;Appliances;Staple holder;10.98
OFF-BI-10000216;Office Supplies;Binders;"Mead 1st Gear 2"" Zipper Binder, Asst. Colors";11.67
TEC-MA-10001047;Technology;Machines;3D Systems Cube Printer, 2nd Generation, Magenta;5199.96
OFF-LA-10003720;Office Supplies;Labels;Avery 487;3.69
TEC-MA-10003246;Technology;Machines;Hewlett-Packard Deskjet D4360 Printer;447.97
FUR-FU-10000175;Furniture;Furnishings;DAX Wood Document Frame.;10.98
OFF-PA-10000556;Office Supplies;Paper;Xerox 208;15.55
TEC-AC-10003237;Technology;Accessories;Memorex Micro Travel Drive 4 GB;21.2
OFF-EN-10003068;Office Supplies;Envelopes;#6 3/4 Gummed Flap White Envelopes;7.92
FUR-FU-10004053;Furniture;Furnishings;DAX Two-Tone Silver Metal Document Frame;16.19
OFF-PA-10000565;Office Supplies;Paper;Easy-staple paper;111.96
OFF-LA-10000414;Office Supplies;Labels;Avery 503;31.05
OFF-AP-10002998;Office Supplies;Appliances;Holmes 99% HEPA Air Purifier;34.66
FUR-BO-10004690;Furniture;Bookcases;O'Sullivan Cherrywood Estates Traditional Barrister Bookcase;384.94
OFF-AR-10002445;Office Supplies;Art;SANFORD Major Accent Highlighters;11.33
FUR-BO-10003546;Furniture;Bookcases;Hon 4-Shelf Metal Bookcases;242.35
FUR-TA-10003392;Furniture;Tables;Global Adaptabilities Conference Tables;337.18
OFF-AR-10003217;Office Supplies;Art;Newell 316;19.56
OFF-ST-10001932;Office Supplies;Storage;Fellowes Staxonsteel Drawer Files;386.34
OFF-AR-10001761;Office Supplies;Art;Avery Hi-Liter Smear-Safe Highlighters;11.68
OFF-EN-10003567;Office Supplies;Envelopes;"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box";43.96
OFF-PA-10003022;Office Supplies;Paper;Xerox 1992;14.35
FUR-TA-10004442;Furniture;Tables;Riverside Furniture Stanwyck Manor Table Series;172.11
OFF-ST-10000129;Office Supplies;Storage;Fellowes Recycled Storage Drawers;177.65
OFF-PA-10004948;Office Supplies;Paper;Xerox 190;4.98
OFF-PA-10001725;Office Supplies;Paper;Xerox 1892;116.28
TEC-PH-10000213;Technology;Phones;Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black;49.62
OFF-PA-10000807;Office Supplies;Paper;"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad";10.27
OFF-ST-10003805;Office Supplies;Storage;24 Capacity Maxi Data Binder Racks, Pearl;421.1
OFF-PA-10004353;Office Supplies;Paper;Southworth 25% Cotton Premium Laser Paper and Envelopes;39.96
OFF-EN-10004206;Office Supplies;Envelopes;Multimedia Mailers;325.86
OFF-LA-10003388;Office Supplies;Labels;Avery 5;5.76
TEC-PH-10000193;Technology;Phones;Jensen SMPS-640 - speaker phone;110.35
FUR-FU-10002111;Furniture;Furnishings;Master Caster Door Stop, Large Brown;8.74
OFF-ST-10000885;Office Supplies;Storage;Fellowes Desktop Hanging File Manager;26.86
OFF-PA-10002709;Office Supplies;Paper;Xerox 1956;23.92
FUR-FU-10003424;Furniture;Furnishings;Nu-Dell Oak Frame;25.63
OFF-BI-10003718;Office Supplies;Binders;GBC Therma-A-Bind 250T Electric Binding System;590.35
FUR-FU-10002508;Furniture;Furnishings;Document Clip Frames;20.02
OFF-AP-10004052;Office Supplies;Appliances;Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk;3.16
OFF-PA-10003134;Office Supplies;Paper;Xerox 1937;76.86
FUR-FU-10000719;Furniture;Furnishings;DAX Cubicle Frames, 8-1/2 x 11;17.14
FUR-BO-10003893;Furniture;Bookcases;Sauder Camden County Collection Library;586.4
TEC-CO-10001943;Technology;Copiers;Canon PC-428 Personal Copier;319.98
FUR-CH-10000749;Furniture;Chairs;Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;579.14
OFF-PA-10003228;Office Supplies;Paper;Xerox 1917;146.73
TEC-AC-10001542;Technology;Accessories;SanDisk Cruzer 16 GB USB Flash Drive;22.96
TEC-AC-10004877;Technology;Accessories;Imation 30456 USB Flash Drive 8GB;6.9
TEC-PH-10001305;Technology;Phones;Panasonic KX TS208W Corded phone;117.58
OFF-PA-10000483;Office Supplies;Paper;Xerox 19;24.78
TEC-AC-10000487;Technology;Accessories;SanDisk Cruzer 4 GB USB Flash Drive;10.38
TEC-AC-10002018;Technology;Accessories;AmazonBasics 3-Button USB Wired Mouse;13.98
OFF-PA-10004381;Office Supplies;Paper;14-7/8 x 11 Blue Bar Computer Printout Paper;96.08
OFF-EN-10001453;Office Supplies;Envelopes;"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box";121.96
OFF-SU-10001212;Office Supplies;Supplies;Kleencut Forged Office Shears by Acme United Corporation;3.33
OFF-BI-10000201;Office Supplies;Binders;Avery Triangle Shaped Sheet Lifters, Black, 2/Pack;0.98
TEC-AC-10004396;Technology;Accessories;Logitech Keyboard K120;43.56
OFF-PA-10001166;Office Supplies;Paper;Xerox 1932;5.18
OFF-AR-10002467;Office Supplies;Art;Dixon Ticonderoga Pencils;4.77
FUR-FU-10002813;Furniture;Furnishings;DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size;40.48
TEC-MA-10000752;Technology;Machines;Texas Instrument TI-15 Fraction Calculator;11.56
FUR-FU-10004845;Furniture;Furnishings;Deflect-o EconoMat Nonstudded, No Bevel Mat;154.95
OFF-FA-10000840;Office Supplies;Fasteners;OIC Thumb-Tacks;1.82
OFF-AR-10001231;Office Supplies;Art;Sanford EarthWrite Recycled Pencils, Medium Soft, #2;4.2
TEC-PH-10004875;Technology;Phones;PNY Rapid USB Car Charger - Black;9.59
FUR-CH-10001802;Furniture;Chairs;Hon Every-Day Chair Series Swivel Task Chairs;254.06
TEC-PH-10003356;Technology;Phones;SmartStand Mobile Device Holder, Assorted Colors;13.98
OFF-AP-10002670;Office Supplies;Appliances;Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors;69.48
OFF-FA-10003485;Office Supplies;Fasteners;Staples;7.86
OFF-AP-10000390;Office Supplies;Appliances;Euro Pro Shark Stick Mini Vacuum;48.78
OFF-PA-10002764;Office Supplies;Paper;Easy-staple paper;45.36
OFF-PA-10000143;Office Supplies;Paper;Astroparche Fine Business Paper;8.45
TEC-MA-10000045;Technology;Machines;Zebra ZM400 Thermal Label Printer;2321.9
OFF-ST-10000136;Office Supplies;Storage;Letter Size File;119.1
TEC-PH-10004522;Technology;Phones;Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black;116.98
TEC-PH-10002584;Technology;Phones;Samsung Galaxy S4;625.99
FUR-CH-10004626;Furniture;Chairs;Office Star Flex Back Scooter Chair with Aluminum Finish Frame;90.8
TEC-PH-10000562;Technology;Phones;Samsung Convoy 3;221.98
FUR-FU-10001025;Furniture;Furnishings;Eldon Imàge Series Desk Accessories, Clear;11.66
OFF-LA-10004178;Office Supplies;Labels;Avery 491;3.3
OFF-PA-10003797;Office Supplies;Paper;Xerox 209;19.44
OFF-EN-10003448;Office Supplies;Envelopes;Peel & Seel Recycled Catalog Envelopes, Brown;23.16
OFF-AP-10000938;Office Supplies;Appliances;Avanti 1.7 Cu. Ft. Refrigerator;161.57
OFF-SU-10004737;Office Supplies;Supplies;Acme Design Stainless Steel Bent Scissors;13.68
FUR-TA-10001691;Furniture;Tables;Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops;136.46
TEC-MA-10003173;Technology;Machines;Hewlett-Packard 300S Scientific Calculator;52.44
OFF-LA-10000305;Office Supplies;Labels;Avery 495;12.6
TEC-PH-10002583;Technology;Phones;iOttie HLCRIO102 Car Mount;15.99
OFF-AR-10003876;Office Supplies;Art;Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink;13.04
FUR-FU-10004864;Furniture;Furnishings;Eldon 500 Class Desk Accessories;9.66
OFF-PA-10003063;Office Supplies;Paper;EcoTones Memo Sheets;28.8
OFF-PA-10003302;Office Supplies;Paper;Xerox 1906;56.7
TEC-MA-10000423;Technology;Machines;Texas Instruments TI-34 Scientific Calculator;32.99
OFF-PA-10003022;Office Supplies;Paper;Standard Line “While You Were Out” Hardbound Telephone Message Book;14.35
TEC-AC-10004992;Technology;Accessories;Kingston Digital DataTraveler 64GB USB 2.0;101.34
OFF-BI-10004099;Office Supplies;Binders;GBC VeloBinder Strips;7.68
OFF-PA-10001215;Office Supplies;Paper;Xerox 1963;8.45
TEC-AC-10003870;Technology;Accessories;Logitech Z-906 Speaker sys - home theater - 5.1-CH;989.97
OFF-AP-10000275;Office Supplies;Appliances;Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black;1640.7
FUR-FU-10003192;Furniture;Furnishings;Luxo Adjustable Task Clamp Lamp;177.68
OFF-PA-10000859;Office Supplies;Paper;Unpadded Memo Slips;6.37
OFF-AR-10000614;Office Supplies;Art;Barrel Sharpener;10.71
OFF-FA-10000089;Office Supplies;Fasteners;Acco Glide Clips;19.6
FUR-TA-10001771;Furniture;Tables;Bush Cubix Conference Tables, Fully Assembled;138.59
FUR-CH-10002044;Furniture;Chairs;Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum;275.06
TEC-PH-10001795;Technology;Phones;RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting;239.97
FUR-TA-10001086;Furniture;Tables;SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine;364.78
OFF-PA-10000048;Office Supplies;Paper;Xerox 20;6.48
TEC-MA-10002109;Technology;Machines;HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax;209.99
OFF-PA-10003036;Office Supplies;Paper;"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book";11.65
TEC-PH-10001870;Technology;Phones;Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5;36.74
OFF-ST-10002182;Office Supplies;Storage;Iris 3-Drawer Stacking Bin, Black;50.14
TEC-PH-10001468;Technology;Phones;Panasonic Business Telephones KX-T7736;546.06
OFF-AR-10004010;Office Supplies;Art;Hunt Boston Vacuum Mount KS Pencil Sharpener;55.98
OFF-ST-10003572;Office Supplies;Storage;Portfile Personal File Boxes;14.16
OFF-ST-10003994;Office Supplies;Storage;"Belkin 19"" Center-Weighted Shelf, Gray";117.96
FUR-CH-10001545;Furniture;Chairs;Hon Comfortask Task/Swivel Chairs;102.58
FUR-FU-10004245;Furniture;Furnishings;"Career Cubicle Clock, 8 1/4"", Black";32.45
OFF-EN-10002592;Office Supplies;Envelopes;Peel & Seel Recycled Catalog Envelopes, Brown;27.79
OFF-AR-10000914;Office Supplies;Art;Boston 16765 Mini Stand Up Battery Pencil Sharpener;18.66
OFF-LA-10003498;Office Supplies;Labels;Avery 475;44.4
TEC-MA-10003329;Technology;Machines;Vtech AT&T CL2940 Corded Speakerphone, Black;71.98
FUR-FU-10000747;Furniture;Furnishings;Tenex B1-RE Series Chair Mats for Low Pile Carpets;45.98
TEC-PH-10004100;Technology;Phones;Griffin GC17055 Auxiliary Audio Cable;28.78
OFF-ST-10000636;Office Supplies;Storage;Rogers Profile Extra Capacity Storage Tub;33.48
TEC-PH-10003174;Technology;Phones;RCA ViSYS 25825 Wireless digital phone;311.98
OFF-PA-10001497;Office Supplies;Paper;Xerox 1914;109.92
OFF-PA-10001952;Office Supplies;Paper;Xerox 1902;36.54
OFF-SU-10004661;Office Supplies;Supplies;Acme Titanium Bonded Scissors;6.8
OFF-BI-10002026;Office Supplies;Binders;Ibico Recycled Linen-Style Covers;15.62
OFF-PA-10001826;Office Supplies;Paper;Xerox 207;19.44
TEC-MA-10001031;Technology;Machines;Socket Bluetooth Cordless Hand Scanner (CHS);506.28
TEC-MA-10003176;Technology;Machines;Okidata B400 Printer;343.2
TEC-AC-10002647;Technology;Accessories;Logitech Wireless Boombox Speaker - portable - wireless, wired;170.24
TEC-PH-10002114;Technology;Phones;Xiaomi Mi3;2279.96
OFF-PA-10001593;Office Supplies;Paper;Xerox 1947;11.96
TEC-AC-10004803;Technology;Accessories;Sony Micro Vault Click 4 GB USB 2.0 Flash Drive;27.88
OFF-PA-10001801;Office Supplies;Paper;Xerox 193;17.94
TEC-PH-10000127;Technology;Phones;iOttie XL Car Mount;79.96
OFF-AP-10001564;Office Supplies;Appliances;Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup;93.03
TEC-AC-10004595;Technology;Accessories;First Data TMFD35 PIN Pad;142.8
FUR-FU-10002874;Furniture;Furnishings;Ultra Commercial Grade Dual Valve Door Closer;63.82
FUR-FU-10003489;Furniture;Furnishings;Contemporary Borderless Frame;10.33
TEC-MA-10002073;Technology;Machines;3D Systems Cube Printer, 2nd Generation, White;1039.99
TEC-PH-10004006;Technology;Phones;Panasonic KX - TS880B Telephone;41.22
OFF-BI-10000279;Office Supplies;Binders;"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders";2.89
OFF-PA-10000300;Office Supplies;Paper;Xerox 1936;47.95
OFF-BI-10004308;Office Supplies;Binders;Avery Legal 4-Ring Binder;6.29
TEC-PH-10004080;Technology;Phones;Avaya 5410 Digital phone;108.78
OFF-PA-10001260;Office Supplies;Paper;TOPS Money Receipt Book, Consecutively Numbered in Red,;32.04
OFF-ST-10004946;Office Supplies;Storage;Desktop 3-Pocket Hot File;43.28
OFF-PA-10002109;Office Supplies;Paper;Wirebound Voice Message Log Book;3.81
TEC-MA-10004255;Technology;Machines;Konica Minolta magicolor 1690MF Multifunction Printer;319.92
FUR-FU-10003095;Furniture;Furnishings;"Linden 12"" Wall Clock With Oak Frame";101.94
